! Transport data

! "Experimental and Detailed Kinetic Model for the Oxidation of a Gas to Liquid
! Jet Fuel"
! Philippe Dagaut, Florent Karsenty, Guillaume Dayma, Pascal DiÈvart, Kamal Hadj-
! Ali, Amir MzÈ-Ahmed,
! Centre National de la Recherche Scientifique, 1C, Avenue de la Recherche
! Scientifique - 45071 OrlÈans Cedex 2 - France
! Marina Braun-Unkhoff, J¸rgen Herzler, Trupti Kathrotia, Thomas Kick, Clemens
! Naumann, Uwe Riedel, Levi Thomas
! Institute of Combustion Technology, German Aerospace Center (DLR),
! Pfaffenwaldring 38-40, 70569 Stuttgart, Germany
! On exchange from Wright Patterson Air Force Base - Ohio, USA

IpchqE             2   482.8         6.28      0.0       0.0       1.0
HpchqF             2   482.8         6.28      0.0       0.0       1.0
IpchqF             2   482.8         6.28      0.0       0.0       1.0
pchqAqjA           2   482.8         6.28      0.0       0.0       1.0
pchqAqjB           2   482.8         6.28      0.0       0.0       1.0
pchqAqjC           2   482.8         6.28      0.0       0.0       1.0
pchqAqjD           2   482.8         6.28      0.0       0.0       1.0
pchqAqjE           2   482.8         6.28      0.0       0.0       1.0
pchqAqjF           2   482.8         6.28      0.0       0.0       1.0
pchqAqjG           2   482.8         6.28      0.0       0.0       1.0
pchqBqjA           2   482.8         6.28      0.0       0.0       1.0
pchqBqjB           2   482.8         6.28      0.0       0.0       1.0
pchqBqjC           2   482.8         6.28      0.0       0.0       1.0
pchqBqjD           2   482.8         6.28      0.0       0.0       1.0
pchqBqjE           2   482.8         6.28      0.0       0.0       1.0
pchqBqjF           2   482.8         6.28      0.0       0.0       1.0
pchqBqjG           2   482.8         6.28      0.0       0.0       1.0
pchqCqjA           2   482.8         6.28      0.0       0.0       1.0
pchqCqjB           2   482.8         6.28      0.0       0.0       1.0
pchqCqjC           2   482.8         6.28      0.0       0.0       1.0
pchqCqjD           2   482.8         6.28      0.0       0.0       1.0
pchqCqjE           2   482.8         6.28      0.0       0.0       1.0
pchqCqjF           2   482.8         6.28      0.0       0.0       1.0
pchqCqjG           2   482.8         6.28      0.0       0.0       1.0
pchqDqjA           2   482.8         6.28      0.0       0.0       1.0
pchqDqjB           2   482.8         6.28      0.0       0.0       1.0
pchqDqjC           2   482.8         6.28      0.0       0.0       1.0
pchqDqjE           2   482.8         6.28      0.0       0.0       1.0
pchqDqjF           2   482.8         6.28      0.0       0.0       1.0
pchqDqjG           2   482.8         6.28      0.0       0.0       1.0
pchqEqjA           2   482.8         6.28      0.0       0.0       1.0
pchqEqjB           2   482.8         6.28      0.0       0.0       1.0
pchqEqjC           2   482.8         6.28      0.0       0.0       1.0
pchqEqjD           2   482.8         6.28      0.0       0.0       1.0
pchqEqjE           2   482.8         6.28      0.0       0.0       1.0
pchqEqjF           2   482.8         6.28      0.0       0.0       1.0
pchqEqjG           2   482.8         6.28      0.0       0.0       1.0
pchqEqjH           2   482.8         6.28      0.0       0.0       1.0
pchqEqjI           2   482.8         6.28      0.0       0.0       1.0
pchqFqjA           2   482.8         6.28      0.0       0.0       1.0
pchqFqjB           2   482.8         6.28      0.0       0.0       1.0
pchqFqjC           2   482.8         6.28      0.0       0.0       1.0
pchqFqjD           2   482.8         6.28      0.0       0.0       1.0
pchqFqjE           2   482.8         6.28      0.0       0.0       1.0
pchqFqjF           2   482.8         6.28      0.0       0.0       1.0
pchqFqjG           2   482.8         6.28      0.0       0.0       1.0
pchqFqjH           2   482.8         6.28      0.0       0.0       1.0
pchqFqjI           2   482.8         6.28      0.0       0.0       1.0
pchqGqjA           2   482.8         6.28      0.0       0.0       1.0
pchqGqjB           2   482.8         6.28      0.0       0.0       1.0
pchqGqjC           2   482.8         6.28      0.0       0.0       1.0
pchqGqjD           2   482.8         6.28      0.0       0.0       1.0
pchqGqjE           2   482.8         6.28      0.0       0.0       1.0
pchqGqjF           2   482.8         6.28      0.0       0.0       1.0
pchqGqjG           2   482.8         6.28      0.0       0.0       1.0
pchoAqB            2   482.8         6.28      0.0       0.0       1.0
pchoAqC            2   482.8         6.28      0.0       0.0       1.0
pchoAqD            2   482.8         6.28      0.0       0.0       1.0
pchoAqE            2   482.8         6.28      0.0       0.0       1.0
pchoBqA            2   482.8         6.28      0.0       0.0       1.0
pchoBqC            2   482.8         6.28      0.0       0.0       1.0
pchoBqD            2   482.8         6.28      0.0       0.0       1.0
pchoBqE            2   482.8         6.28      0.0       0.0       1.0
pchoBqF            2   482.8         6.28      0.0       0.0       1.0
pchoCqA            2   482.8         6.28      0.0       0.0       1.0
pchoCqB            2   482.8         6.28      0.0       0.0       1.0
pchoCqD            2   482.8         6.28      0.0       0.0       1.0
pchoCqE            2   482.8         6.28      0.0       0.0       1.0
pchoCqF            2   482.8         6.28      0.0       0.0       1.0
pchoCqG            2   482.8         6.28      0.0       0.0       1.0
pchoEqA            2   482.8         6.28      0.0       0.0       1.0
pchoEqB            2   482.8         6.28      0.0       0.0       1.0
pchoEqC            2   482.8         6.28      0.0       0.0       1.0
pchoEqD            2   482.8         6.28      0.0       0.0       1.0
pchoEqF            2   482.8         6.28      0.0       0.0       1.0
pchoEqG            2   482.8         6.28      0.0       0.0       1.0
pchoEqH            2   482.8         6.28      0.0       0.0       1.0
pchoEqI            2   482.8         6.28      0.0       0.0       1.0
pchoFqA            2   482.8         6.28      0.0       0.0       1.0
pchoFqB            2   482.8         6.28      0.0       0.0       1.0
pchoFqC            2   482.8         6.28      0.0       0.0       1.0
pchoFqD            2   482.8         6.28      0.0       0.0       1.0
pchoFqE            2   482.8         6.28      0.0       0.0       1.0
pchoFqG            2   482.8         6.28      0.0       0.0       1.0
pchoFqH            2   482.8         6.28      0.0       0.0       1.0
pchoFqI            2   482.8         6.28      0.0       0.0       1.0
pchoGqC            2   482.8         6.28      0.0       0.0       1.0
pchoGqD            2   482.8         6.28      0.0       0.0       1.0
pchoGqE            2   482.8         6.28      0.0       0.0       1.0
pchoGqF            2   482.8         6.28      0.0       0.0       1.0
pchoAojB           2   482.8         6.28      0.0       0.0       1.0
pchoAojC           2   482.8         6.28      0.0       0.0       1.0
pchoAojD           2   482.8         6.28      0.0       0.0       1.0
pchoBojA           2   482.8         6.28      0.0       0.0       1.0
pchoBojC           2   482.8         6.28      0.0       0.0       1.0
pchoBojD           2   482.8         6.28      0.0       0.0       1.0
pchoBojE           2   482.8         6.28      0.0       0.0       1.0
pchoCojA           2   482.8         6.28      0.0       0.0       1.0
pchoCojB           2   482.8         6.28      0.0       0.0       1.0
pchoCojD           2   482.8         6.28      0.0       0.0       1.0
pchoCojE           2   482.8         6.28      0.0       0.0       1.0
pchoCojF           2   482.8         6.28      0.0       0.0       1.0
pchoEojA           2   482.8         6.28      0.0       0.0       1.0
pchoEojB           2   482.8         6.28      0.0       0.0       1.0
pchoEojC           2   482.8         6.28      0.0       0.0       1.0
pchoEojD           2   482.8         6.28      0.0       0.0       1.0
pchoEojF           2   482.8         6.28      0.0       0.0       1.0
pchoEojG           2   482.8         6.28      0.0       0.0       1.0
pchoEojH           2   482.8         6.28      0.0       0.0       1.0
pchoEojI           2   482.8         6.28      0.0       0.0       1.0
pchoFojA           2   482.8         6.28      0.0       0.0       1.0
pchoFojB           2   482.8         6.28      0.0       0.0       1.0
pchoFojC           2   482.8         6.28      0.0       0.0       1.0
pchoFojD           2   482.8         6.28      0.0       0.0       1.0
pchoFojE           2   482.8         6.28      0.0       0.0       1.0
pchoFojG           2   482.8         6.28      0.0       0.0       1.0
pchoFojH           2   482.8         6.28      0.0       0.0       1.0
pchoFojI           2   482.8         6.28      0.0       0.0       1.0
pchoGojD           2   482.8         6.28      0.0       0.0       1.0
pchoGojE           2   482.8         6.28      0.0       0.0       1.0
pchoGojF           2   482.8         6.28      0.0       0.0       1.0
ApchohB            2   482.8         6.28      0.0       0.0       1.0
BpchohA            2   482.8         6.28      0.0       0.0       1.0
BpchohC            2   482.8         6.28      0.0       0.0       1.0
CpchohB            2   482.8         6.28      0.0       0.0       1.0
CpchohD            2   482.8         6.28      0.0       0.0       1.0
DpchohC            2   482.8         6.28      0.0       0.0       1.0
DpchohE            2   482.8         6.28      0.0       0.0       1.0
EpchohD            2   482.8         6.28      0.0       0.0       1.0
EpchohF            2   482.8         6.28      0.0       0.0       1.0
FpchohE            2   482.8         6.28      0.0       0.0       1.0
FpchohG            2   482.8         6.28      0.0       0.0       1.0
GpchohF            2   482.8         6.28      0.0       0.0       1.0
pcho-AB            2   482.8         6.28      0.0       0.0       1.0
pcho-BC            2   482.8         6.28      0.0       0.0       1.0
pcho-CD            2   482.8         6.28      0.0       0.0       1.0
pcho-DE            2   482.8         6.28      0.0       0.0       1.0
pcho-EF            2   482.8         6.28      0.0       0.0       1.0
pcho-FG            2   482.8         6.28      0.0       0.0       1.0
pcho-AC            2   482.8         6.28      0.0       0.0       1.0
pcho-AD            2   482.8         6.28      0.0       0.0       1.0
pcho-AE            2   482.8         6.28      0.0       0.0       1.0
pcho-AF            2   482.8         6.28      0.0       0.0       1.0
pcho-BD            2   482.8         6.28      0.0       0.0       1.0
pcho-BE            2   482.8         6.28      0.0       0.0       1.0
pcho-BF            2   482.8         6.28      0.0       0.0       1.0
pcho-BG            2   482.8         6.28      0.0       0.0       1.0
pcho-CE            2   482.8         6.28      0.0       0.0       1.0
pcho-CF            2   482.8         6.28      0.0       0.0       1.0
pcho-CG            2   482.8         6.28      0.0       0.0       1.0
pcho-DF            2   482.8         6.28      0.0       0.0       1.0
pcho-DG            2   482.8         6.28      0.0       0.0       1.0
pcho-EG            2   482.8         6.28      0.0       0.0       1.0
pcho-EI            2   482.8         6.28      0.0       0.0       1.0
pcho-FH            2   482.8         6.28      0.0       0.0       1.0
pcho-EH            2   482.8         6.28      0.0       0.0       1.0
ApchoB             2   482.8         6.28      0.0       0.0       1.0
BpchoA             2   482.8         6.28      0.0       0.0       1.0
ApchoC             2   482.8         6.28      0.0       0.0       1.0
CpchoA             2   482.8         6.28      0.0       0.0       1.0
DpchoA             2   482.8         6.28      0.0       0.0       1.0
ApchoE             2   482.8         6.28      0.0       0.0       1.0
EpchoA             2   482.8         6.28      0.0       0.0       1.0
ApchoF             2   482.8         6.28      0.0       0.0       1.0
FpchoA             2   482.8         6.28      0.0       0.0       1.0
BpchoC             2   482.8         6.28      0.0       0.0       1.0
CpchoB             2   482.8         6.28      0.0       0.0       1.0
DpchoB             2   482.8         6.28      0.0       0.0       1.0
EpchoB             2   482.8         6.28      0.0       0.0       1.0
BpchoE             2   482.8         6.28      0.0       0.0       1.0
BpchoF             2   482.8         6.28      0.0       0.0       1.0
FpchoB             2   482.8         6.28      0.0       0.0       1.0
BpchoG             2   482.8         6.28      0.0       0.0       1.0
GpchoB             2   482.8         6.28      0.0       0.0       1.0
DpchoC             2   482.8         6.28      0.0       0.0       1.0
CpchoE             2   482.8         6.28      0.0       0.0       1.0
EpchoC             2   482.8         6.28      0.0       0.0       1.0
CpchoF             2   482.8         6.28      0.0       0.0       1.0
FpchoC             2   482.8         6.28      0.0       0.0       1.0
CpchoG             2   482.8         6.28      0.0       0.0       1.0
GpchoC             2   482.8         6.28      0.0       0.0       1.0
DpchoE             2   482.8         6.28      0.0       0.0       1.0
DpchoF             2   482.8         6.28      0.0       0.0       1.0
DpchoG             2   482.8         6.28      0.0       0.0       1.0
EpchoF             2   482.8         6.28      0.0       0.0       1.0
FpchoE             2   482.8         6.28      0.0       0.0       1.0
EpchoG             2   482.8         6.28      0.0       0.0       1.0
GpchoE             2   482.8         6.28      0.0       0.0       1.0
EpchoH             2   482.8         6.28      0.0       0.0       1.0
HpchoE             2   482.8         6.28      0.0       0.0       1.0
IpchoE             2   482.8         6.28      0.0       0.0       1.0
FpchoG             2   482.8         6.28      0.0       0.0       1.0
GpchoF             2   482.8         6.28      0.0       0.0       1.0
HpchoF             2   482.8         6.28      0.0       0.0       1.0
pche1              2   482.8         6.28      0.0       0.0       1.0
pche2              2   482.8         6.28      0.0       0.0       1.0
pche3              2   482.8         6.28      0.0       0.0       1.0
pche4              2   482.8         6.28      0.0       0.0       1.0
pche5              2   482.8         6.28      0.0       0.0       1.0
pche6              2   482.8         6.28      0.0       0.0       1.0
Apche2             2   482.8         6.28      0.0       0.0       1.0
Dpche2             2   482.8         6.28      0.0       0.0       1.0
Cpche4             2   482.8         6.28      0.0       0.0       1.0
Dpche5             2   482.8         6.28      0.0       0.0       1.0
Epche6             2   482.8         6.28      0.0       0.0       1.0
Fpche7             2   482.8         6.28      0.0       0.0       1.0
pche2ojA           2   482.8         6.28      0.0       0.0       1.0
pche1ojC           2   482.8         6.28      0.0       0.0       1.0
pche2ojD           2   482.8         6.28      0.0       0.0       1.0
pche3ojB           2   482.8         6.28      0.0       0.0       1.0
pche4ojC           2   482.8         6.28      0.0       0.0       1.0
pche3ojE           2   482.8         6.28      0.0       0.0       1.0
pche4ojF           2   482.8         6.28      0.0       0.0       1.0
pche6ojE           2   482.8         6.28      0.0       0.0       1.0
pche5ojG           2   482.8         6.28      0.0       0.0       1.0
pche7ojF           2   482.8         6.28      0.0       0.0       1.0
Ao2pchohB          2   482.8         6.28      0.0       0.0       1.0
Bo2pchohA          2   482.8         6.28      0.0       0.0       1.0
Bo2pchohC          2   482.8         6.28      0.0       0.0       1.0
Co2pchohB          2   482.8         6.28      0.0       0.0       1.0
Co2pchohD          2   482.8         6.28      0.0       0.0       1.0
Do2pchohC          2   482.8         6.28      0.0       0.0       1.0
Do2pchohE          2   482.8         6.28      0.0       0.0       1.0
Eo2pchohD          2   482.8         6.28      0.0       0.0       1.0
Eo2pchohF          2   482.8         6.28      0.0       0.0       1.0
Fo2pchohE          2   482.8         6.28      0.0       0.0       1.0
Fo2pchohG          2   482.8         6.28      0.0       0.0       1.0
Go2pchohF          2   482.8         6.28      0.0       0.0       1.0
pche1e3            2   482.8         6.28      0.0       0.0       1.0
pche2e4            2   482.8         6.28      0.0       0.0       1.0
pche3e5            2   482.8         6.28      0.0       0.0       1.0
pche4e6            2   482.8         6.28      0.0       0.0       1.0
pche5e7            2   482.8         6.28      0.0       0.0       1.0
DpchqBqE           2   482.8         6.28      0.0       0.0       1.0
FpchqBqE           2   482.8         6.28      0.0       0.0       1.0
GpchqBqE           2   482.8         6.28      0.0       0.0       1.0
IpchqBqE           2   482.8         6.28      0.0       0.0       1.0
DpchqCqE           2   482.8         6.28      0.0       0.0       1.0
FpchqCqE           2   482.8         6.28      0.0       0.0       1.0
GpchqCqE           2   482.8         6.28      0.0       0.0       1.0
HpchqCqE           2   482.8         6.28      0.0       0.0       1.0
IpchqCqE           2   482.8         6.28      0.0       0.0       1.0
DpchqCqF           2   482.8         6.28      0.0       0.0       1.0
EpchqCqF           2   482.8         6.28      0.0       0.0       1.0
GpchqCqF           2   482.8         6.28      0.0       0.0       1.0
HpchqCqF           2   482.8         6.28      0.0       0.0       1.0
IpchqCqF           2   482.8         6.28      0.0       0.0       1.0
ApchqDqF           2   482.8         6.28      0.0       0.0       1.0
BpchqDqF           2   482.8         6.28      0.0       0.0       1.0
CpchqDqF           2   482.8         6.28      0.0       0.0       1.0
GpchqDqF           2   482.8         6.28      0.0       0.0       1.0
HpchqDqF           2   482.8         6.28      0.0       0.0       1.0
BpchqEqG           2   482.8         6.28      0.0       0.0       1.0
CpchqEqG           2   482.8         6.28      0.0       0.0       1.0
DpchqEqG           2   482.8         6.28      0.0       0.0       1.0
FpchqEqG           2   482.8         6.28      0.0       0.0       1.0
HpchqEqG           2   482.8         6.28      0.0       0.0       1.0
IpchqEqG           2   482.8         6.28      0.0       0.0       1.0
BpchqEqH           2   482.8         6.28      0.0       0.0       1.0
CpchqEqH           2   482.8         6.28      0.0       0.0       1.0
DpchqEqH           2   482.8         6.28      0.0       0.0       1.0
FpchqEqH           2   482.8         6.28      0.0       0.0       1.0
GpchqEqH           2   482.8         6.28      0.0       0.0       1.0
IpchqEqH           2   482.8         6.28      0.0       0.0       1.0
BpchqEqI           2   482.8         6.28      0.0       0.0       1.0
CpchqEqI           2   482.8         6.28      0.0       0.0       1.0
GpchqEqI           2   482.8         6.28      0.0       0.0       1.0
CpchqFqH           2   482.8         6.28      0.0       0.0       1.0
DpchqFqH           2   482.8         6.28      0.0       0.0       1.0
EpchqFqH           2   482.8         6.28      0.0       0.0       1.0
Dc6e5oA            2   482.8         6.28      0.0       0.0       1.0
Fc9oAoG            2   482.8         6.28      0.0       0.0       1.0
Fc9oAoH            2   482.8         6.28      0.0       0.0       1.0
MeDc8oCoIrH        2   482.8         6.28      0.0       0.0       1.0
MeDc8oBoIrH        2   482.8         6.28      0.0       0.0       1.0
MeEc8oAoFrI        2   482.8         6.28      0.0       0.0       1.0
EtDc7oEoIrA        2   482.8         6.28      0.0       0.0       1.0
Fc9oAoE            2   482.8         6.28      0.0       0.0       1.0
MeEc8oDoIrA        2   482.8         6.28      0.0       0.0       1.0
c9oyAoF            2   482.8         6.28      0.0       0.0       1.0
EtDc7oAoCrI        2   482.8         6.28      0.0       0.0       1.0
EtDc7oAoHrI        2   482.8         6.28      0.0       0.0       1.0
MeEc8oAoDrI        2   482.8         6.28      0.0       0.0       1.0
EtDc7oCoIrA        2   482.8         6.28      0.0       0.0       1.0
Ac9oBoF            2   482.8         6.28      0.0       0.0       1.0
Ac9oDoF            2   482.8         6.28      0.0       0.0       1.0
Fc9oAoD            2   482.8         6.28      0.0       0.0       1.0
MeEc8oCoIrA        2   482.8         6.28      0.0       0.0       1.0
MeEc8oAoCrI        2   482.8         6.28      0.0       0.0       1.0
EtDc7oBoIrA        2   482.8         6.28      0.0       0.0       1.0
Ac9oCoF            2   482.8         6.28      0.0       0.0       1.0
MeEc8oBoIrA        2   482.8         6.28      0.0       0.0       1.0
Fc9oAoC            2   482.8         6.28      0.0       0.0       1.0
c9oAoGqjF          2   482.8         6.28      0.0       0.0       1.0
Hc9oAoGqF          2   482.8         6.28      0.0       0.0       1.0
c9oAoGqFqjH        2   482.8         6.28      0.0       0.0       1.0
c9oAoGoFqH         2   482.8         6.28      0.0       0.0       1.0
c7oyAoBoG          2   482.8         6.28      0.0       0.0       1.0
c6oyAoF            2   482.8         6.28      0.0       0.0       1.0
Ec5oA              2   482.8         6.28      0.0       0.0       1.0
c5oAqjE            2   482.8         6.28      0.0       0.0       1.0
Cc5oAqE            2   482.8         6.28      0.0       0.0       1.0
Bc5oAqE            2   482.8         6.28      0.0       0.0       1.0
c5oAqEqjC          2   482.8         6.28      0.0       0.0       1.0
c5oAqEqjB          2   482.8         6.28      0.0       0.0       1.0
c5oAoEqC           2   482.8         6.28      0.0       0.0       1.0
c5oAoEqB           2   482.8         6.28      0.0       0.0       1.0
Ac7oBoG            2   482.8         6.28      0.0       0.0       1.0
c7oBoGqjA          2   482.8         6.28      0.0       0.0       1.0
Cc7oBoGqA          2   482.8         6.28      0.0       0.0       1.0
Dc7oBoGqA          2   482.8         6.28      0.0       0.0       1.0
c7oBoGqAqjC        2   482.8         6.28      0.0       0.0       1.0
c7oBoGqAqjD        2   482.8         6.28      0.0       0.0       1.0
c7oAoBoGqC         2   482.8         6.28      0.0       0.0       1.0
c7oAoBoGqD         2   482.8         6.28      0.0       0.0       1.0
EtDc7oEoIqjA       2   482.8         6.28      0.0       0.0       1.0
CEtDc7oEoIqA       2   482.8         6.28      0.0       0.0       1.0
DEtDc7oEoIqA       2   482.8         6.28      0.0       0.0       1.0
EtDc7oEoIqAqjC     2   482.8         6.28      0.0       0.0       1.0
EtDc7oEoIqAqjD     2   482.8         6.28      0.0       0.0       1.0
EtDc7oAoEoIqC      2   482.8         6.28      0.0       0.0       1.0
EtDc7oAoEoIqD      2   482.8         6.28      0.0       0.0       1.0
Cc6oAoD            2   482.8         6.28      0.0       0.0       1.0
MeCc6oAoDoG        2   482.8         6.28      0.0       0.0       1.0
MeCc6oyAoDoG       2   482.8         6.28      0.0       0.0       1.0
MeCc6oAoDoyG       2   482.8         6.28      0.0       0.0       1.0
c6oAoCoF           2   482.8         6.28      0.0       0.0       1.0
c6oyAoCoF          2   482.8         6.28      0.0       0.0       1.0
c6oAoCoyF          2   482.8         6.28      0.0       0.0       1.0
Ec5oAoD            2   482.8         6.28      0.0       0.0       1.0
Ec5oAoC            2   482.8         6.28      0.0       0.0       1.0
MeBc5oAoCrF        2   482.8         6.28      0.0       0.0       1.0
c9oAoCqjF          2   482.8         6.28      0.0       0.0       1.0
Dc9oAoCqF          2   482.8         6.28      0.0       0.0       1.0
c9oAoCqFqjD        2   482.8         6.28      0.0       0.0       1.0
c9oAoCoFqD         2   482.8         6.28      0.0       0.0       1.0
c6oAoC             2   482.8         6.28      0.0       0.0       1.0
c6oyAoC            2   482.8         6.28      0.0       0.0       1.0
MeEc8oAoCqjI       2   482.8         6.28      0.0       0.0       1.0
DMeEc8oAoCqI       2   482.8         6.28      0.0       0.0       1.0
GMeEc8oAoCqI       2   482.8         6.28      0.0       0.0       1.0
MeEc8oAoCqIqjD     2   482.8         6.28      0.0       0.0       1.0
MeEc8oAoCqIqjG     2   482.8         6.28      0.0       0.0       1.0
MeEc8oAoCoIqD      2   482.8         6.28      0.0       0.0       1.0
MeEc8oAoCoIqG      2   482.8         6.28      0.0       0.0       1.0
MeBc5oAoF          2   482.8         6.28      0.0       0.0       1.0
MeBc5oyAoF         2   482.8         6.28      0.0       0.0       1.0
c9oDoFqjA          2   482.8         6.28      0.0       0.0       1.0
Cc9oDoFqA          2   482.8         6.28      0.0       0.0       1.0
c9oDoFqAqjC        2   482.8         6.28      0.0       0.0       1.0
c9oAoDoFqC         2   482.8         6.28      0.0       0.0       1.0
EtDc7oArI          2   482.8         6.28      0.0       0.0       1.0
EtDc7oAqjI         2   482.8         6.28      0.0       0.0       1.0
DEtDc7oAqI         2   482.8         6.28      0.0       0.0       1.0
EtDc7oAqIqjD       2   482.8         6.28      0.0       0.0       1.0
EtDc7oAoIqD        2   482.8         6.28      0.0       0.0       1.0
c7oAoD             2   482.8         6.28      0.0       0.0       1.0
c7oyAoD            2   482.8         6.28      0.0       0.0       1.0
EtDc7oIrA          2   482.8         6.28      0.0       0.0       1.0
EtDc7oIqjA         2   482.8         6.28      0.0       0.0       1.0
CEtDc7oIqA         2   482.8         6.28      0.0       0.0       1.0
DEtDc7oIqA         2   482.8         6.28      0.0       0.0       1.0
EtDc7oIqAqjC       2   482.8         6.28      0.0       0.0       1.0
EtDc7oIqAqjD       2   482.8         6.28      0.0       0.0       1.0
EtDc7oAoIqC        2   482.8         6.28      0.0       0.0       1.0
MeEc8oArI          2   482.8         6.28      0.0       0.0       1.0
MeEc8oAqjI         2   482.8         6.28      0.0       0.0       1.0
DMeEc8oAqI         2   482.8         6.28      0.0       0.0       1.0
FMeEc8oAqI         2   482.8         6.28      0.0       0.0       1.0
MeEc8oAqIqjD       2   482.8         6.28      0.0       0.0       1.0
MeEc8oAqIqjF       2   482.8         6.28      0.0       0.0       1.0
MeEc8oAoIqD        2   482.8         6.28      0.0       0.0       1.0
MeEc8oAoIqF        2   482.8         6.28      0.0       0.0       1.0
MeCc6oAoG          2   482.8         6.28      0.0       0.0       1.0
MeCc6oyAoG         2   482.8         6.28      0.0       0.0       1.0
MeCc6oAoyG         2   482.8         6.28      0.0       0.0       1.0
Bc6oAoF            2   482.8         6.28      0.0       0.0       1.0
MeEc8oIrA          2   482.8         6.28      0.0       0.0       1.0
Fc9oA              2   482.8         6.28      0.0       0.0       1.0
MeEc8oIqjA         2   482.8         6.28      0.0       0.0       1.0
CMeEc8oIqA         2   482.8         6.28      0.0       0.0       1.0
DMeEc8oIqA         2   482.8         6.28      0.0       0.0       1.0
MeEc8oIqAqjC       2   482.8         6.28      0.0       0.0       1.0
MeEc8oIqAqjD       2   482.8         6.28      0.0       0.0       1.0
MeEc8oAoIqC        2   482.8         6.28      0.0       0.0       1.0
c9oAqjF            2   482.8         6.28      0.0       0.0       1.0
Cc9oAqF            2   482.8         6.28      0.0       0.0       1.0
Dc9oAqF            2   482.8         6.28      0.0       0.0       1.0
Hc9oAqF            2   482.8         6.28      0.0       0.0       1.0
c9oAqFqjC          2   482.8         6.28      0.0       0.0       1.0
c9oAqFqjD          2   482.8         6.28      0.0       0.0       1.0
c9oAqFqjH          2   482.8         6.28      0.0       0.0       1.0
c9oAoFqC           2   482.8         6.28      0.0       0.0       1.0
c9oAoFqD           2   482.8         6.28      0.0       0.0       1.0
c9oAoFqH           2   482.8         6.28      0.0       0.0       1.0
MeBc5oArF          2   482.8         6.28      0.0       0.0       1.0
pchoBqjE           2   482.8         6.28      0.0       0.0       1.0
CpchoBqE           2   482.8         6.28      0.0       0.0       1.0
pchoBqEqjC         2   482.8         6.28      0.0       0.0       1.0
pchoBoEqC          2   482.8         6.28      0.0       0.0       1.0
pchoEqjB           2   482.8         6.28      0.0       0.0       1.0
DpchoEqB           2   482.8         6.28      0.0       0.0       1.0
pchoEqBqjD         2   482.8         6.28      0.0       0.0       1.0
pchoBoEqD          2   482.8         6.28      0.0       0.0       1.0
c7e6oA             2   482.8         6.28      0.0       0.0       1.0
Ec7e6oA            2   482.8         6.28      0.0       0.0       1.0
c5e4oB             2   482.8         6.28      0.0       0.0       1.0
Cc5e4oB            2   482.8         6.28      0.0       0.0       1.0
c7e6oAoE           2   482.8         6.28      0.0       0.0       1.0
c7e6oyAoE          2   482.8         6.28      0.0       0.0       1.0
Dc7oA              2   482.8         6.28      0.0       0.0       1.0
c7e3oA             2   482.8         6.28      0.0       0.0       1.0
c7e4oyA            2   482.8         6.28      0.0       0.0       1.0
Cc5e4oA            2   482.8         6.28      0.0       0.0       1.0
c6e5oAo4           2   482.8         6.28      0.0       0.0       1.0
c6e5oyAo4          2   482.8         6.28      0.0       0.0       1.0
c5e4oAoC           2   482.8         6.28      0.0       0.0       1.0
c5e4oyAoC          2   482.8         6.28      0.0       0.0       1.0
c6alCco            2   482.8         6.28      0.0       0.0       1.0
MeCc6oBoGrA        2   482.8         6.28      0.0       0.0       1.0
c7e6oAoD           2   482.8         6.28      0.0       0.0       1.0
c7e6oyAoD          2   482.8         6.28      0.0       0.0       1.0
c9e5oAoD           2   482.8         6.28      0.0       0.0       1.0
c9e5oyAoD          2   482.8         6.28      0.0       0.0       1.0
c9e6oAoD           2   482.8         6.28      0.0       0.0       1.0
c9e6oyAoD          2   482.8         6.28      0.0       0.0       1.0
Ac8e5oC            2   482.8         6.28      0.0       0.0       1.0
c6e5oAoC           2   482.8         6.28      0.0       0.0       1.0
c6e5oyAoC          2   482.8         6.28      0.0       0.0       1.0
Gic7al             2   482.8         6.28      0.0       0.0       1.0
Ac6oC              2   482.8         6.28      0.0       0.0       1.0
Gpc7al             2   482.8         6.28      0.0       0.0       1.0
Bc5oA              2   482.8         6.28      0.0       0.0       1.0
ch2coch2hco        2   482.8         6.28      0.0       0.0       1.0
c7e6oAoC           2   482.8         6.28      0.0       0.0       1.0
c7e6oyAoC          2   482.8         6.28      0.0       0.0       1.0
Cc6oA              2   482.8         6.28      0.0       0.0       1.0
Ipc9oAoB           2   482.8         6.28      0.0       0.0       1.0
c2h4cohco          2   482.8         6.28      0.0       0.0       1.0
c6e5oAoB           2   482.8         6.28      0.0       0.0       1.0
c6e5oyAoB          2   482.8         6.28      0.0       0.0       1.0
Bc5oAoC            2   482.8         6.28      0.0       0.0       1.0
Ac7oD              2   482.8         6.28      0.0       0.0       1.0
Ac7oBoD            2   482.8         6.28      0.0       0.0       1.0
Ec7e6oAoB          2   482.8         6.28      0.0       0.0       1.0
chxoAoC            2   482.8         6.28      0.0       0.0       1.0
chxoAoD            2   482.8         6.28      0.0       0.0       1.0
BchxoAoC           2   482.8         6.28      0.0       0.0       1.0
DchxoAoC           2   482.8         6.28      0.0       0.0       1.0
c6oAoBoyF          2   482.8         6.28      0.0       0.0       1.0
